accession	go_term	branch	confidence	arm	outcome	source
Q3UMZ3	GO:0005918	cellular_component	0.3880	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UPR9	GO:0070062	cellular_component	0.4890	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UPR9	GO:0031012	cellular_component	0.4790	SS	supported	GOA-timesplit-2023-07-12
Q3UPR9	GO:0005765	cellular_component	0.3880	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3URQ0	GO:0005739	cellular_component	0.8880	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3URQ0	GO:0071339	cellular_component	0.8880	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3URQ0	GO:0005829	cellular_component	0.3040	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UVV9	GO:0005886	cellular_component	0.3180	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UVV9	GO:0031089	cellular_component	0.3110	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UVV9	GO:0070062	cellular_component	0.3110	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UW21	GO:0005576	cellular_component	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3UXZ6	GO:0005634	cellular_component	0.3490	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3V1U8	GO:0016020	cellular_component	0.5230	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3V1U8	GO:0005654	cellular_component	0.3280	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3V1U8	GO:0005737	cellular_component	0.3280	SS	supported	GOA-timesplit-2023-07-12
Q3V3Z3	GO:0016020	cellular_component	0.7000	SS	supported	GOA-timesplit-2023-07-12
Q3V3Z3	GO:0097451	cellular_component	0.3820	SS	unconfirmed	GOA-timesplit-2023-07-12
Q3V3Z3	GO:0070062	cellular_component	0.3670	SS	unconfirmed	GOA-timesplit-2023-07-12
Q41914	GO:0005739	cellular_component	0.8310	SS	unconfirmed	GOA-timesplit-2023-07-12
Q41914	GO:0005886	cellular_component	0.8310	SS	unconfirmed	GOA-timesplit-2023-07-12
Q41914	GO:0009505	cellular_component	0.8310	SS	supported	GOA-timesplit-2023-07-12
Q42182	GO:0005777	cellular_component	0.8400	SS	supported	GOA-timesplit-2023-07-12
Q42182	GO:0005829	cellular_component	0.8240	SS	unconfirmed	GOA-timesplit-2023-07-12
Q42182	GO:0005576	cellular_component	0.6900	SS	unconfirmed	GOA-timesplit-2023-07-12
Q42540	GO:0005829	cellular_component	0.9570	SS	unconfirmed	GOA-timesplit-2023-07-12
Q42540	GO:0070062	cellular_component	0.6290	SS	unconfirmed	GOA-timesplit-2023-07-12
Q42540	GO:0005783	cellular_component	0.5550	SS	unconfirmed	GOA-timesplit-2023-07-12
Q42546	GO:0009507	cellular_component	0.3320	SS	supported	GOA-timesplit-2023-07-12
Q42597	GO:0005634	cellular_component	0.5970	SS	unconfirmed	GOA-timesplit-2023-07-12
Q43873	GO:0005737	cellular_component	0.7230	SS	unconfirmed	GOA-timesplit-2023-07-12
Q43873	GO:0009505	cellular_component	0.4300	SS	unconfirmed	GOA-timesplit-2023-07-12
Q43873	GO:0009506	cellular_component	0.4130	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46799	GO:0005829	cellular_component	0.7285	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46799	GO:0070062	cellular_component	0.7242	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46799	GO:0016529	cellular_component	0.7113	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46806	GO:0005829	cellular_component	0.3660	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46806	GO:0070062	cellular_component	0.3660	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46806	GO:0005783	cellular_component	0.3600	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46812	GO:0005737	cellular_component	0.6831	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46812	GO:0005829	cellular_component	0.6702	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46812	GO:0048471	cellular_component	0.4428	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46814	GO:0005886	cellular_component	0.6769	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46814	GO:0005829	cellular_component	0.6763	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46814	GO:0016529	cellular_component	0.6712	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46817	GO:0110165	cellular_component	0.6511	SS	supported	GOA-timesplit-2023-07-12
Q46817	GO:0005829	cellular_component	0.6364	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46817	GO:0005886	cellular_component	0.5286	SS	supported	GOA-timesplit-2023-07-12
Q46820	GO:0000325	cellular_component	0.3260	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46822	GO:0005739	cellular_component	0.7254	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46822	GO:0005829	cellular_component	0.7217	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46822	GO:0009507	cellular_component	0.7217	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46829	GO:0005783	cellular_component	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46829	GO:0005903	cellular_component	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46829	GO:0000325	cellular_component	0.3090	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46839	GO:0005886	cellular_component	0.4147	SS	supported	GOA-timesplit-2023-07-12
Q46839	GO:0005765	cellular_component	0.3751	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46839	GO:0005789	cellular_component	0.3751	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46841	GO:0009941	cellular_component	0.4714	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46841	GO:0005886	cellular_component	0.4185	SS	supported	GOA-timesplit-2023-07-12
Q46841	GO:0019867	cellular_component	0.4185	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46845	GO:0005829	cellular_component	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46845	GO:0070062	cellular_component	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46845	GO:0005777	cellular_component	0.3450	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46851	GO:0014069	cellular_component	0.3700	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46851	GO:0043194	cellular_component	0.3700	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46851	GO:0043679	cellular_component	0.3700	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46857	GO:0005634	cellular_component	0.3970	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46857	GO:0005739	cellular_component	0.3890	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46857	GO:0005829	cellular_component	0.3890	SS	supported	GOA-timesplit-2023-07-12
Q46877	GO:0005634	cellular_component	0.3040	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46877	GO:0009535	cellular_component	0.3040	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46893	GO:0009570	cellular_component	0.3210	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46906	GO:0005829	cellular_component	0.4854	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46906	GO:0005739	cellular_component	0.4815	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46906	GO:0009570	cellular_component	0.4780	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46909	GO:0016323	cellular_component	0.3590	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46909	GO:0016324	cellular_component	0.3590	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46909	GO:0035579	cellular_component	0.3420	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46925	GO:0009507	cellular_component	0.4160	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46927	GO:0005829	cellular_component	0.4280	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46927	GO:0032991	cellular_component	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46927	GO:0005789	cellular_component	0.3300	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46938	GO:0005739	cellular_component	0.4898	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46938	GO:0031012	cellular_component	0.4898	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46938	GO:0005829	cellular_component	0.4889	SS	supported	GOA-timesplit-2023-07-12
Q46939	GO:0005739	cellular_component	0.4890	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46939	GO:0005829	cellular_component	0.4850	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46939	GO:0070062	cellular_component	0.4850	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46948	GO:0005739	cellular_component	0.4420	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46948	GO:0009570	cellular_component	0.4120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q46948	GO:0000785	cellular_component	0.4060	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47005	GO:0009570	cellular_component	0.3992	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47005	GO:0005829	cellular_component	0.3429	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47005	GO:0005634	cellular_component	0.3394	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47083	GO:0005829	cellular_component	0.3176	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47129	GO:0005634	cellular_component	0.3989	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47129	GO:0005829	cellular_component	0.3989	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47141	GO:0005829	cellular_component	0.3781	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47141	GO:0009570	cellular_component	0.3281	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47146	GO:0005759	cellular_component	0.3580	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47146	GO:0005743	cellular_component	0.3530	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47155	GO:0090734	cellular_component	0.3340	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47155	GO:0016607	cellular_component	0.3260	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47155	GO:0036464	cellular_component	0.3260	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47208	GO:0005739	cellular_component	0.6425	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47208	GO:0016020	cellular_component	0.6088	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47208	GO:0005743	cellular_component	0.5805	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47319	GO:0005829	cellular_component	0.6166	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47319	GO:0005634	cellular_component	0.3609	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47534	GO:0001401	cellular_component	0.3773	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47534	GO:0016607	cellular_component	0.3773	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47534	GO:0061617	cellular_component	0.3773	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47536	GO:0005737	cellular_component	0.7216	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47536	GO:0012505	cellular_component	0.7216	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47536	GO:0016020	cellular_component	0.7216	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47538	GO:0009706	cellular_component	0.3630	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47538	GO:0016324	cellular_component	0.3500	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47538	GO:0031410	cellular_component	0.3500	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47679	GO:0005634	cellular_component	0.7589	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47679	GO:0005739	cellular_component	0.7529	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47679	GO:0005813	cellular_component	0.7360	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47689	GO:0005739	cellular_component	0.3530	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47689	GO:0005783	cellular_component	0.3530	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47689	GO:0005886	cellular_component	0.3530	SS	supported	GOA-timesplit-2023-07-12
Q47690	GO:0005829	cellular_component	0.4300	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47706	GO:0009536	cellular_component	0.3310	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47706	GO:0000325	cellular_component	0.3286	SS	unconfirmed	GOA-timesplit-2023-07-12
Q47706	GO:0005741	cellular_component	0.3286	SS	unconfirmed	GOA-timesplit-2023-07-12
Q495B1	GO:0005829	cellular_component	0.4210	SS	unconfirmed	GOA-timesplit-2023-07-12
Q495B1	GO:0005783	cellular_component	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q495B1	GO:0005886	cellular_component	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q49AH0	GO:0005576	cellular_component	0.6320	SS	unconfirmed	GOA-timesplit-2023-07-12
Q49AH0	GO:0005634	cellular_component	0.6320	SS	unconfirmed	GOA-timesplit-2023-07-12
Q49AH0	GO:0005788	cellular_component	0.6320	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4FZG9	GO:0005743	cellular_component	0.6930	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4KKZ1	GO:0005879	cellular_component	0.7520	SS	supported	GOA-timesplit-2023-07-12
Q4KL13	GO:0005777	cellular_component	0.4336	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4KL13	GO:0000124	cellular_component	0.4152	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4KL13	GO:0046695	cellular_component	0.4152	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4PSN6	GO:0009507	cellular_component	0.3270	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4PSN6	GO:0005773	cellular_component	0.3260	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4PSN6	GO:0005829	cellular_component	0.3010	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4PSZ8	GO:0005773	cellular_component	0.4840	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4PSZ8	GO:0005886	cellular_component	0.4840	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4PSZ8	GO:0009506	cellular_component	0.4840	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4VBE8	GO:0005654	cellular_component	0.8330	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4VBE8	GO:0005694	cellular_component	0.5000	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4VBE8	GO:0070545	cellular_component	0.5000	SS	unconfirmed	GOA-timesplit-2023-07-12
Q4VC31	GO:0005739	cellular_component	0.9650	SS	supported	GOA-timesplit-2023-07-12
Q500W7	GO:0005789	cellular_component	0.4090	SS	unconfirmed	GOA-timesplit-2023-07-12
Q500W7	GO:1990529	cellular_component	0.3920	SS	unconfirmed	GOA-timesplit-2023-07-12
Q504P2	GO:0005886	cellular_component	0.4980	SS	supported	GOA-timesplit-2023-07-12
Q504P2	GO:0035579	cellular_component	0.4980	SS	unconfirmed	GOA-timesplit-2023-07-12
Q504P2	GO:0070821	cellular_component	0.4980	SS	unconfirmed	GOA-timesplit-2023-07-12
Q50KZ9	GO:0005886	cellular_component	0.3500	SS	supported	GOA-timesplit-2023-07-12
Q50KZ9	GO:0005783	cellular_component	0.3070	SS	unconfirmed	GOA-timesplit-2023-07-12
Q50KZ9	GO:0005802	cellular_component	0.3070	SS	unconfirmed	GOA-timesplit-2023-07-12
Q53YF3	GO:0005783	cellular_component	0.8800	SS	unconfirmed	GOA-timesplit-2023-07-12
Q53YF3	GO:0009506	cellular_component	0.8800	SS	unconfirmed	GOA-timesplit-2023-07-12
Q53YF3	GO:0005787	cellular_component	0.3750	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56WH1	GO:0005730	cellular_component	0.9330	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56WH1	GO:0005773	cellular_component	0.9330	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56WH1	GO:0005829	cellular_component	0.9330	SS	supported	GOA-timesplit-2023-07-12
Q56WL5	GO:0005634	cellular_component	0.7860	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56X95	GO:0005886	cellular_component	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56X95	GO:0009705	cellular_component	0.3180	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56X95	GO:0005783	cellular_component	0.3050	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56YN3	GO:0005634	cellular_component	0.4200	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56YN3	GO:0005737	cellular_component	0.4200	SS	unconfirmed	GOA-timesplit-2023-07-12
Q56YN3	GO:0005829	cellular_component	0.3820	SS	unconfirmed	GOA-timesplit-2023-07-12
Q57261	GO:0005654	cellular_component	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q57261	GO:0005737	cellular_component	0.3120	SS	supported	GOA-timesplit-2023-07-12
Q57261	GO:0031429	cellular_component	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q58P71	GO:0005770	cellular_component	0.3020	SS	unconfirmed	GOA-timesplit-2023-07-12
Q58P71	GO:0005783	cellular_component	0.3000	SS	unconfirmed	GOA-timesplit-2023-07-12
Q58P71	GO:0005886	cellular_component	0.3000	SS	unconfirmed	GOA-timesplit-2023-07-12
Q59385	GO:0005789	cellular_component	0.4460	SS	unconfirmed	GOA-timesplit-2023-07-12
Q59385	GO:0031901	cellular_component	0.4050	SS	unconfirmed	GOA-timesplit-2023-07-12
Q59385	GO:0031902	cellular_component	0.4050	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5DTI8	GO:0005789	cellular_component	0.8310	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5DTI8	GO:0009898	cellular_component	0.8310	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5DTI8	GO:0140268	cellular_component	0.8310	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5DU57	GO:0005654	cellular_component	0.8690	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5DU57	GO:0005829	cellular_component	0.8690	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5DU57	GO:0030027	cellular_component	0.8690	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5F201	GO:0005879	cellular_component	0.9080	SS	supported	GOA-timesplit-2023-07-12
Q5F201	GO:0097729	cellular_component	0.9080	SS	supported	GOA-timesplit-2023-07-12
Q5F201	GO:0005654	cellular_component	0.3070	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5F297	GO:0005794	cellular_component	0.3060	SS	supported	GOA-timesplit-2023-07-12
Q5F297	GO:0005886	cellular_component	0.3060	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5F297	GO:0030672	cellular_component	0.3060	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5H9E4	GO:0005739	cellular_component	0.7098	SS	supported	GOA-timesplit-2023-07-12
Q5H9E4	GO:0031966	cellular_component	0.6928	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5H9E4	GO:0005743	cellular_component	0.6791	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5HYL7	GO:0009897	cellular_component	0.4326	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5HYL7	GO:0032998	cellular_component	0.4326	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5HYL7	GO:0045121	cellular_component	0.4326	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5HZH7	GO:0030424	cellular_component	0.4360	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5HZH7	GO:0043025	cellular_component	0.4360	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5HZH7	GO:0005765	cellular_component	0.4220	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5JS54	GO:0032991	cellular_component	0.8940	SS	supported	GOA-timesplit-2023-07-12
Q5JUK3	GO:0005886	cellular_component	0.7450	SS	supported	GOA-timesplit-2023-07-12
Q5PR68	GO:0005813	cellular_component	0.8670	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5Q0E2	GO:0005886	cellular_component	0.5030	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5Q0E2	GO:0048046	cellular_component	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5Q0E2	GO:0099503	cellular_component	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD04	GO:0005886	cellular_component	0.4670	SS	supported	GOA-timesplit-2023-07-12
Q5QD04	GO:0005813	cellular_component	0.3720	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD04	GO:0005576	cellular_component	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD05	GO:0005886	cellular_component	0.4530	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD05	GO:0005768	cellular_component	0.3720	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD05	GO:0005634	cellular_component	0.3340	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD06	GO:0005886	cellular_component	0.4530	SS	supported	GOA-timesplit-2023-07-12
Q5QD06	GO:0005768	cellular_component	0.3720	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD06	GO:0016323	cellular_component	0.3570	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD09	GO:0005886	cellular_component	0.4710	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD09	GO:0005829	cellular_component	0.3700	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD09	GO:0009986	cellular_component	0.3700	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD10	GO:0005886	cellular_component	0.4450	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD10	GO:0005829	cellular_component	0.3600	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD10	GO:0009986	cellular_component	0.3600	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD11	GO:0005886	cellular_component	0.4770	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD11	GO:0005576	cellular_component	0.3800	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD11	GO:0032991	cellular_component	0.3800	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD13	GO:0005886	cellular_component	0.4350	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD13	GO:0005768	cellular_component	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5QD13	GO:0016323	cellular_component	0.3240	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5RI75	GO:0005829	cellular_component	0.7780	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5RI75	GO:0048471	cellular_component	0.7780	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5RI75	GO:0032588	cellular_component	0.4610	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5RL51	GO:0005737	cellular_component	0.8400	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5RL51	GO:0070062	cellular_component	0.8400	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SGK3	GO:0005829	cellular_component	0.6220	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SGK3	GO:0070062	cellular_component	0.6220	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SGK3	GO:0016529	cellular_component	0.5090	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SWK7	GO:0000325	cellular_component	0.4480	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SWK7	GO:0005764	cellular_component	0.4480	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SWK7	GO:0005768	cellular_component	0.4480	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SYH2	GO:0005783	cellular_component	0.8940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SYH2	GO:0016471	cellular_component	0.8940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SYH2	GO:0030663	cellular_component	0.8940	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SZ93	GO:0005789	cellular_component	0.6500	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SZ93	GO:0016324	cellular_component	0.6500	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5SZ93	GO:0048471	cellular_component	0.6500	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5T1V6	GO:0005777	cellular_component	0.3790	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5T1V6	GO:0005829	cellular_component	0.3790	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5T1V6	GO:0043073	cellular_component	0.3770	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5T6J7	GO:0000324	cellular_component	0.3640	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5T7M4	GO:0005576	cellular_component	0.6880	SS	supported	GOA-timesplit-2023-07-12
Q5TAH2	GO:0031514	cellular_component	0.7234	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5TAH2	GO:0060170	cellular_component	0.7234	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5TAH2	GO:0005737	cellular_component	0.6620	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5TEA6	GO:0000839	cellular_component	0.5270	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5TEA6	GO:0036513	cellular_component	0.5270	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5TFE4	GO:0043235	cellular_component	0.3040	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5U419	GO:0000139	cellular_component	0.3270	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5U419	GO:0005789	cellular_component	0.3270	SS	unconfirmed	GOA-timesplit-2023-07-12
Q5U419	GO:0005886	cellular_component	0.3270	SS	supported	GOA-timesplit-2023-07-12
