accession	branch	go_term	score	tier	streams	structure_only
Q9VVV0	cellular_component	GO:0005622	0.3003	LOW	dom	0
Q9VVV1	cellular_component	GO:0005737	1.0000	HIGH	struct+dom	0
Q9VVV1	cellular_component	GO:0005739	0.8977	HIGH	struct+dom	0
Q9VVV1	cellular_component	GO:0016020	0.6923	MEDIUM	dom	0
Q9VVV1	cellular_component	GO:0005576	0.4615	MEDIUM	dom	0
Q9VVV1	cellular_component	GO:0005886	0.3846	LOW	dom	0
Q9VVV4	cellular_component	GO:0110165	0.9619	HIGH	seq+struct+dom	0
Q9VVV4	cellular_component	GO:0005737	0.7647	HIGH	struct+dom	0
Q9VVV4	cellular_component	GO:0016020	0.6207	MEDIUM	struct+dom	0
Q9VVV4	cellular_component	GO:0005886	0.5693	MEDIUM	struct+dom	0
Q9VVV4	cellular_component	GO:0005576	0.5680	MEDIUM	seq+struct+dom	0
Q9VVV7	cellular_component	GO:0110165	0.8305	HIGH	dom	0
Q9VVV7	cellular_component	GO:0005622	0.7881	HIGH	dom	0
Q9VVV7	cellular_component	GO:0005737	0.7500	HIGH	dom	0
Q9VVV7	cellular_component	GO:0043226	0.7373	HIGH	dom	0
Q9VVV7	cellular_component	GO:0043229	0.7246	HIGH	dom	0
Q9VVX9	cellular_component	GO:0110165	0.6799	MEDIUM	dom	0
Q9VVX9	cellular_component	GO:0005576	0.5072	MEDIUM	dom	0
Q9VVX9	cellular_component	GO:0043227	0.3036	LOW	dom	0
Q9VVX9	cellular_component	GO:0005622	0.3003	LOW	dom	0
Q9VW13	cellular_component	GO:0110165	0.8294	HIGH	dom	0
Q9VW13	cellular_component	GO:0005622	0.7524	HIGH	dom	0
Q9VW13	cellular_component	GO:0005737	0.6667	MEDIUM	dom	0
Q9VW13	cellular_component	GO:0043226	0.6539	MEDIUM	dom	0
Q9VW13	cellular_component	GO:0043229	0.6354	MEDIUM	dom	0
Q9VW14	cellular_component	GO:0005737	1.0000	HIGH	seq+struct+dom	0
Q9VW14	cellular_component	GO:0043229	0.9356	HIGH	seq+struct+dom	0
Q9VW14	cellular_component	GO:0005739	0.9096	HIGH	seq+struct+dom	0
Q9VW14	cellular_component	GO:0005759	0.8192	HIGH	seq+struct+dom	0
Q9VW14	cellular_component	GO:0032991	0.5593	MEDIUM	dom	0
Q9VW56	cellular_component	GO:0016272	1.0000	HIGH	dom	0
Q9VW56	cellular_component	GO:0005622	0.6786	MEDIUM	dom	0
Q9VW56	cellular_component	GO:0005737	0.6429	MEDIUM	dom	0
Q9VW56	cellular_component	GO:0043229	0.3571	LOW	dom	0
Q9VW56	cellular_component	GO:0043231	0.3214	LOW	dom	0
Q9VW66	cellular_component	GO:0110165	0.8980	HIGH	seq+struct+dom	0
Q9VW66	cellular_component	GO:0005622	0.8338	HIGH	seq+struct+dom	0
Q9VW66	cellular_component	GO:0005737	0.8100	HIGH	seq+struct+dom	0
Q9VW66	cellular_component	GO:0043226	0.7378	HIGH	seq+struct+dom	0
Q9VW66	cellular_component	GO:0043229	0.7050	HIGH	seq+struct+dom	0
Q9VW70	cellular_component	GO:0110165	0.9063	HIGH	seq+struct+dom	0
Q9VW70	cellular_component	GO:0005576	0.8751	HIGH	seq+struct+dom	0
Q9VW70	cellular_component	GO:0009986	0.6267	MEDIUM	seq+struct+dom	0
Q9VW70	cellular_component	GO:0031982	0.5607	MEDIUM	seq+struct+dom	0
Q9VW70	cellular_component	GO:0032991	0.5607	MEDIUM	seq+struct+dom	0
Q9VW80	cellular_component	GO:0110165	0.7500	HIGH	dom	0
Q9VW80	cellular_component	GO:0005622	0.4615	MEDIUM	dom	0
Q9VW80	cellular_component	GO:0005737	0.4423	LOW	dom	0
Q9VW80	cellular_component	GO:0005576	0.4048	LOW	dom	0
Q9VW80	cellular_component	GO:0043231	0.4048	LOW	dom	0
Q9VW84	cellular_component	GO:0005829	1.0000	HIGH	dom	0
Q9VW84	cellular_component	GO:0043227	1.0000	HIGH	dom	0
Q9VW84	cellular_component	GO:0043231	0.6667	MEDIUM	dom	0
Q9VW84	cellular_component	GO:0005634	0.3333	LOW	dom	0
Q9VW84	cellular_component	GO:0009507	0.3333	LOW	dom	0
Q9VW94	cellular_component	GO:0005576	1.0000	HIGH	struct+dom	0
Q9VW94	cellular_component	GO:0062129	0.3125	LOW	struct+dom	0
Q9VWF3	cellular_component	GO:0110165	0.8056	HIGH	struct+dom	0
Q9VWF3	cellular_component	GO:0005622	0.6655	MEDIUM	struct+dom	0
Q9VWF3	cellular_component	GO:0005737	0.6246	MEDIUM	struct+dom	0
Q9VWF3	cellular_component	GO:0043226	0.5938	MEDIUM	struct+dom	0
Q9VWF3	cellular_component	GO:0043227	0.5729	MEDIUM	struct+dom	0
Q9VWG5	cellular_component	GO:0005886	0.5000	MEDIUM	dom	0
Q9VWG6	cellular_component	GO:0005886	0.5000	MEDIUM	dom	0
Q9VWH2	cellular_component	GO:0005737	0.8000	HIGH	dom	0
Q9VWH2	cellular_component	GO:0005634	0.6000	MEDIUM	dom	0
Q9VWJ9	cellular_component	GO:0005622	0.8138	HIGH	seq+struct+dom	0
Q9VWJ9	cellular_component	GO:0005737	0.7789	HIGH	seq+struct+dom	0
Q9VWJ9	cellular_component	GO:0043229	0.6639	MEDIUM	seq+struct+dom	0
Q9VWJ9	cellular_component	GO:0043231	0.6533	MEDIUM	seq+struct+dom	0
Q9VWJ9	cellular_component	GO:0032991	0.6209	MEDIUM	seq+struct+dom	0
Q9VWK0	cellular_component	GO:0110165	0.9228	HIGH	seq+struct+dom	0
Q9VWK0	cellular_component	GO:0071944	0.8713	HIGH	seq+struct+dom	0
Q9VWK0	cellular_component	GO:0016020	0.8456	HIGH	seq+struct+dom	0
Q9VWK0	cellular_component	GO:0005886	0.8198	HIGH	seq+struct+dom	0
Q9VWK0	cellular_component	GO:0005737	0.6089	MEDIUM	seq+struct+dom	0
Q9VWK6	cellular_component	GO:0000139	1.0000	HIGH	seq+struct+dom	0
Q9VWK6	cellular_component	GO:0005886	0.6364	MEDIUM	struct+dom	0
Q9VWM0	cellular_component	GO:0110165	0.4000	LOW	dom	0
Q9VWM0	cellular_component	GO:0005576	0.3000	LOW	dom	0
Q9VWM1	cellular_component	GO:0016020	1.0000	HIGH	seq+struct+dom	0
Q9VWM1	cellular_component	GO:0005737	0.6118	MEDIUM	seq+struct+dom	0
Q9VWM1	cellular_component	GO:0012505	0.6118	MEDIUM	seq+struct+dom	0
Q9VWM1	cellular_component	GO:0031090	0.6118	MEDIUM	seq+struct+dom	0
Q9VWM1	cellular_component	GO:0043231	0.6118	MEDIUM	seq+struct+dom	0
Q9VWP2	cellular_component	GO:0005737	1.0000	HIGH	dom	0
Q9VWP2	cellular_component	GO:0043229	1.0000	HIGH	dom	0
Q9VWP2	cellular_component	GO:0005739	0.6667	MEDIUM	dom	0
Q9VWP2	cellular_component	GO:0005856	0.6667	MEDIUM	dom	0
Q9VWP2	cellular_component	GO:0005634	0.3333	LOW	dom	0
Q9VWQ7	cellular_component	GO:0110165	0.8101	HIGH	dom	0
Q9VWQ7	cellular_component	GO:0005622	0.7595	HIGH	dom	0
Q9VWQ7	cellular_component	GO:0043226	0.6709	MEDIUM	dom	0
Q9VWQ7	cellular_component	GO:0043229	0.6456	MEDIUM	dom	0
Q9VWQ7	cellular_component	GO:0005737	0.6389	MEDIUM	dom	0
Q9VWR6	cellular_component	GO:0110165	0.8333	HIGH	dom	0
Q9VWR6	cellular_component	GO:0005576	0.6667	MEDIUM	dom	0
Q9VWR6	cellular_component	GO:0016020	0.4241	LOW	dom	0
Q9VWR6	cellular_component	GO:0005886	0.3418	LOW	dom	0
Q9VWW1	cellular_component	GO:0110165	0.7814	HIGH	seq+struct+dom	0
Q9VWW1	cellular_component	GO:0005737	0.7450	HIGH	seq+struct+dom	0
Q9VWW1	cellular_component	GO:0005829	0.5865	MEDIUM	seq+struct+dom	0
Q9VWW1	cellular_component	GO:0043227	0.4900	MEDIUM	seq+struct+dom	0
Q9VWW1	cellular_component	GO:0005783	0.3333	LOW	dom	0
Q9VWX7	cellular_component	GO:0005634	0.6878	MEDIUM	seq+struct+dom	0
Q9VWZ2	cellular_component	GO:0016020	1.0000	HIGH	dom	0
Q9VWZ2	cellular_component	GO:0005622	0.6923	MEDIUM	dom	0
Q9VWZ2	cellular_component	GO:0043227	0.6923	MEDIUM	dom	0
Q9VWZ2	cellular_component	GO:0043231	0.6538	MEDIUM	dom	0
Q9VWZ2	cellular_component	GO:0005737	0.5769	MEDIUM	dom	0
Q9VX29	cellular_component	GO:0005886	0.5000	MEDIUM	dom	0
Q9VX74	cellular_component	GO:0005622	0.8571	HIGH	dom	0
Q9VX74	cellular_component	GO:0043229	0.7143	HIGH	dom	0
Q9VX74	cellular_component	GO:0043232	0.6429	MEDIUM	dom	0
Q9VX74	cellular_component	GO:0015630	0.5714	MEDIUM	dom	0
Q9VX74	cellular_component	GO:0005737	0.4286	LOW	dom	0
Q9VX84	cellular_component	GO:0110165	0.8943	HIGH	seq+struct+dom	0
Q9VX84	cellular_component	GO:0016020	0.8175	HIGH	seq+struct+dom	0
Q9VX84	cellular_component	GO:0005886	0.6926	MEDIUM	seq+struct+dom	0
Q9VX84	cellular_component	GO:0043227	0.6350	MEDIUM	seq+struct+dom	0
Q9VX84	cellular_component	GO:0005737	0.6254	MEDIUM	seq+struct+dom	0
Q9VXA3	cellular_component	GO:0110165	1.0000	HIGH	dom	0
Q9VXA3	cellular_component	GO:0005886	0.8750	HIGH	dom	0
Q9VXA3	cellular_component	GO:0005622	0.6429	MEDIUM	dom	0
Q9VXA3	cellular_component	GO:0005737	0.5000	MEDIUM	dom	0
Q9VXA3	cellular_component	GO:0043229	0.4375	LOW	dom	0
Q9VXA9	cellular_component	GO:0110165	0.8825	HIGH	seq+struct+dom	0
Q9VXA9	cellular_component	GO:0005622	0.8294	HIGH	seq+struct+dom	0
Q9VXA9	cellular_component	GO:0043226	0.7615	HIGH	seq+struct+dom	0
Q9VXA9	cellular_component	GO:0043229	0.7488	HIGH	seq+struct+dom	0
Q9VXA9	cellular_component	GO:0005737	0.7411	HIGH	seq+struct+dom	0
Q9VXB0	cellular_component	GO:0016020	1.0000	HIGH	dom	0
Q9VXB0	cellular_component	GO:0005622	0.7445	HIGH	dom	0
Q9VXB0	cellular_component	GO:0005737	0.6880	MEDIUM	dom	0
Q9VXB0	cellular_component	GO:0043226	0.5086	MEDIUM	dom	0
Q9VXB0	cellular_component	GO:0043229	0.4767	MEDIUM	dom	0
Q9VXC1	cellular_component	GO:0110165	0.9003	HIGH	seq+struct+dom	0
Q9VXC1	cellular_component	GO:0005622	0.8280	HIGH	seq+struct+dom	0
Q9VXC1	cellular_component	GO:0005737	0.7993	HIGH	seq+struct+dom	0
Q9VXC1	cellular_component	GO:0015629	0.7993	HIGH	seq+struct+dom	0
Q9VXC1	cellular_component	GO:0005925	0.7010	HIGH	seq+struct+dom	0
Q9VXC6	cellular_component	GO:0110165	0.7817	HIGH	seq+struct+dom	0
Q9VXC6	cellular_component	GO:0005576	0.6639	MEDIUM	seq+struct+dom	0
Q9VXC6	cellular_component	GO:0005622	0.5228	MEDIUM	seq+struct+dom	0
Q9VXC6	cellular_component	GO:0043227	0.5223	MEDIUM	seq+struct+dom	0
Q9VXC6	cellular_component	GO:0005737	0.5116	MEDIUM	seq+struct+dom	0
Q9VXF5	cellular_component	GO:0016020	1.0000	HIGH	seq+struct+dom	0
Q9VXF5	cellular_component	GO:0005886	0.8281	HIGH	seq+struct+dom	0
Q9VXF5	cellular_component	GO:0005622	0.7844	HIGH	struct+dom	0
Q9VXF5	cellular_component	GO:0005737	0.7730	HIGH	struct+dom	0
Q9VXF5	cellular_component	GO:0043229	0.7730	HIGH	struct+dom	0
Q9VXG6	cellular_component	GO:0016020	1.0000	HIGH	dom	0
Q9VXG6	cellular_component	GO:0043229	0.7273	HIGH	dom	0
Q9VXG6	cellular_component	GO:0043227	0.7075	HIGH	dom	0
Q9VXG6	cellular_component	GO:0005737	0.6970	MEDIUM	dom	0
Q9VXG6	cellular_component	GO:0012505	0.6970	MEDIUM	dom	0
Q9VXK3	cellular_component	GO:0110165	0.8673	HIGH	seq+struct+dom	0
Q9VXK3	cellular_component	GO:0016020	0.7631	HIGH	seq+struct+dom	0
Q9VXK3	cellular_component	GO:0005886	0.7063	HIGH	seq+struct+dom	0
Q9VXK3	cellular_component	GO:0005737	0.5846	MEDIUM	seq+struct+dom	0
Q9VXK3	cellular_component	GO:0043227	0.4967	MEDIUM	seq+struct+dom	0
Q9VXK6	cellular_component	GO:0110165	1.0000	HIGH	struct+dom	0
Q9VXK6	cellular_component	GO:0005737	0.9167	HIGH	struct+dom	0
Q9VXK6	cellular_component	GO:0043226	0.6340	MEDIUM	struct+dom	0
Q9VXK6	cellular_component	GO:0043229	0.6137	MEDIUM	struct+dom	0
Q9VXK6	cellular_component	GO:0043227	0.5935	MEDIUM	dom	0
Q9VXN0	cellular_component	GO:0110165	0.8874	HIGH	seq+struct+dom	0
Q9VXN0	cellular_component	GO:0005737	0.8070	HIGH	seq+struct+dom	0
Q9VXN0	cellular_component	GO:0043231	0.7266	HIGH	seq+struct+dom	0
Q9VXN0	cellular_component	GO:0012505	0.5362	MEDIUM	seq+struct+dom	0
Q9VXN0	cellular_component	GO:0016020	0.5160	MEDIUM	seq+struct+dom	0
Q9VXN8	cellular_component	GO:0000159	0.7500	HIGH	dom	0
Q9VXN8	cellular_component	GO:0005634	0.7500	HIGH	dom	0
Q9VXN8	cellular_component	GO:0005737	0.7500	HIGH	dom	0
Q9VXR5	cellular_component	GO:0110165	0.8294	HIGH	dom	0
Q9VXR5	cellular_component	GO:0005622	0.7524	HIGH	dom	0
Q9VXR5	cellular_component	GO:0005737	0.6667	MEDIUM	dom	0
Q9VXR5	cellular_component	GO:0043226	0.6539	MEDIUM	dom	0
Q9VXR5	cellular_component	GO:0043229	0.6354	MEDIUM	dom	0
Q9VXR8	cellular_component	GO:0005739	1.0000	HIGH	dom	0
Q9VXR8	cellular_component	GO:0016020	1.0000	HIGH	dom	0
Q9VXR8	cellular_component	GO:0031090	0.7000	HIGH	dom	0
Q9VXR8	cellular_component	GO:0031967	0.5000	MEDIUM	dom	0
Q9VXR8	cellular_component	GO:0098796	0.5000	MEDIUM	dom	0
Q9VXS6	cellular_component	GO:0005634	0.9474	HIGH	dom	0
Q9VXS6	cellular_component	GO:0031981	0.7368	HIGH	dom	0
Q9VXS6	cellular_component	GO:0005654	0.6842	MEDIUM	dom	0
Q9VXS6	cellular_component	GO:0000428	0.5263	MEDIUM	dom	0
Q9VXS6	cellular_component	GO:0140513	0.5263	MEDIUM	dom	0
Q9VXT3	cellular_component	GO:0005634	1.0000	HIGH	dom	0
Q9VXT3	cellular_component	GO:0030915	1.0000	HIGH	dom	0
Q9VXT3	cellular_component	GO:0005654	0.7500	HIGH	dom	0
Q9VXT3	cellular_component	GO:0005737	0.6667	MEDIUM	dom	0
Q9VXT3	cellular_component	GO:0016604	0.3750	LOW	dom	0
Q9VXT4	cellular_component	GO:0005634	1.0000	HIGH	dom	0
Q9VXT4	cellular_component	GO:0030915	1.0000	HIGH	dom	0
Q9VXT4	cellular_component	GO:0005654	0.7500	HIGH	dom	0
Q9VXT4	cellular_component	GO:0005737	0.6667	MEDIUM	dom	0
Q9VXT4	cellular_component	GO:0016604	0.3750	LOW	dom	0
Q9VXT5	cellular_component	GO:0110165	0.8000	HIGH	dom	0
Q9VXT5	cellular_component	GO:0005622	0.7714	HIGH	dom	0
Q9VXT5	cellular_component	GO:0005737	0.7143	HIGH	dom	0
Q9VXT5	cellular_component	GO:0043229	0.6286	MEDIUM	dom	0
Q9VXT5	cellular_component	GO:0043231	0.6000	MEDIUM	dom	0
Q9VXT7	cellular_component	GO:0110165	0.8874	HIGH	dom	0
Q9VXT7	cellular_component	GO:0005622	0.7947	HIGH	dom	0
Q9VXT7	cellular_component	GO:0005737	0.7483	HIGH	dom	0
Q9VXT7	cellular_component	GO:0043226	0.6623	MEDIUM	dom	0
Q9VXT7	cellular_component	GO:0043227	0.6093	MEDIUM	dom	0
Q9VXT8	cellular_component	GO:0005634	1.0000	HIGH	dom	0
Q9VXT8	cellular_component	GO:0030915	1.0000	HIGH	dom	0
Q9VXT8	cellular_component	GO:0005654	0.7500	HIGH	dom	0
Q9VXT8	cellular_component	GO:0005737	0.6667	MEDIUM	dom	0
Q9VXT8	cellular_component	GO:0016604	0.3750	LOW	dom	0
Q9VXV9	cellular_component	GO:0110165	0.8294	HIGH	struct+dom	0
Q9VXV9	cellular_component	GO:0005622	0.7524	HIGH	struct+dom	0
Q9VXV9	cellular_component	GO:0043226	0.6539	MEDIUM	struct+dom	0
Q9VXV9	cellular_component	GO:0043229	0.6354	MEDIUM	struct+dom	0
Q9VXV9	cellular_component	GO:0005737	0.6242	MEDIUM	struct+dom	0
Q9VXW4	cellular_component	GO:0110165	1.0000	HIGH	seq+struct+dom	0
Q9VXW4	cellular_component	GO:0005622	0.8533	HIGH	seq+struct+dom	0
Q9VXW4	cellular_component	GO:0043226	0.8157	HIGH	seq+struct+dom	0
Q9VXW4	cellular_component	GO:0043229	0.7963	HIGH	seq+struct+dom	0
Q9VXW4	cellular_component	GO:0043227	0.7814	HIGH	seq+struct+dom	0
Q9VXY0	cellular_component	GO:0110165	0.8682	HIGH	seq+struct+dom	0
Q9VXY0	cellular_component	GO:0005622	0.8243	HIGH	seq+struct+dom	0
Q9VXY0	cellular_component	GO:0005737	0.8023	HIGH	seq+struct+dom	0
Q9VXY0	cellular_component	GO:0043231	0.8023	HIGH	seq+struct+dom	0
Q9VXY0	cellular_component	GO:0012505	0.7364	HIGH	seq+struct+dom	0
Q9VY05	cellular_component	GO:0110165	0.7536	HIGH	dom	0
Q9VY05	cellular_component	GO:0005622	0.6964	MEDIUM	dom	0
Q9VY05	cellular_component	GO:0005737	0.6786	MEDIUM	dom	0
Q9VY05	cellular_component	GO:0043229	0.5786	MEDIUM	dom	0
Q9VY05	cellular_component	GO:0043231	0.5607	MEDIUM	dom	0
Q9VY06	cellular_component	GO:0110165	0.8610	HIGH	seq+struct+dom	0
Q9VY06	cellular_component	GO:0005622	0.8097	HIGH	seq+struct+dom	0
Q9VY06	cellular_component	GO:0005737	0.7985	HIGH	seq+struct+dom	0
Q9VY06	cellular_component	GO:0043229	0.7358	HIGH	seq+struct+dom	0
Q9VY06	cellular_component	GO:0043231	0.7246	HIGH	seq+struct+dom	0
Q9VY18	cellular_component	GO:0005576	0.8000	HIGH	dom	0
Q9VY18	cellular_component	GO:0043227	0.5455	MEDIUM	dom	0
Q9VY18	cellular_component	GO:0031982	0.5000	MEDIUM	dom	0
Q9VY18	cellular_component	GO:0043231	0.4545	MEDIUM	dom	0
Q9VY18	cellular_component	GO:0005737	0.4091	LOW	dom	0
Q9VY21	cellular_component	GO:0110165	0.8842	HIGH	seq+dom	0
Q9VY21	cellular_component	GO:0005622	0.8704	HIGH	seq+dom	0
Q9VY21	cellular_component	GO:0005737	0.7628	HIGH	seq+dom	0
Q9VY21	cellular_component	GO:0043231	0.7600	HIGH	seq+dom	0
Q9VY21	cellular_component	GO:0005634	0.7150	HIGH	seq+dom	0
Q9VY22	cellular_component	GO:0110165	0.8866	HIGH	dom	0
Q9VY22	cellular_component	GO:0016020	0.7692	HIGH	dom	0
Q9VY22	cellular_component	GO:0071944	0.6367	MEDIUM	dom	0
Q9VY22	cellular_component	GO:0005886	0.6000	MEDIUM	dom	0
Q9VY22	cellular_component	GO:0005622	0.4494	LOW	dom	0
Q9VY24	cellular_component	GO:0005737	0.8333	HIGH	dom	0
Q9VY24	cellular_component	GO:0043227	0.8333	HIGH	dom	0
Q9VY24	cellular_component	GO:0043231	0.6667	MEDIUM	dom	0
Q9VY24	cellular_component	GO:0005739	0.5000	MEDIUM	dom	0
Q9VY24	cellular_component	GO:0005829	0.5000	MEDIUM	dom	0
Q9VY39	cellular_component	GO:0110165	0.6818	MEDIUM	dom	0
Q9VY39	cellular_component	GO:0005576	0.5667	MEDIUM	dom	0
Q9VY39	cellular_component	GO:0043227	0.5455	MEDIUM	dom	0
Q9VY39	cellular_component	GO:0031982	0.5000	MEDIUM	dom	0
Q9VY39	cellular_component	GO:0043231	0.4545	MEDIUM	dom	0
Q9VY41	cellular_component	GO:0005886	1.0000	HIGH	dom	0
Q9VY45	cellular_component	GO:0005737	1.0000	HIGH	seq+struct+dom	0
Q9VY45	cellular_component	GO:0043231	1.0000	HIGH	seq+struct+dom	0
Q9VY45	cellular_component	GO:0005634	0.8961	HIGH	seq+struct+dom	0
Q9VY45	cellular_component	GO:0005739	0.6667	MEDIUM	dom	0
Q9VY45	cellular_component	GO:0032991	0.6224	MEDIUM	struct+dom	0
Q9VY79	cellular_component	GO:0005737	0.9236	HIGH	seq+struct+dom	0
Q9VY79	cellular_component	GO:0043231	0.8473	HIGH	seq+struct+dom	0
Q9VY79	cellular_component	GO:0005739	0.6181	MEDIUM	seq+struct+dom	0
Q9VY79	cellular_component	GO:0005777	0.5744	MEDIUM	seq+struct+dom	0
Q9VY79	cellular_component	GO:0005829	0.5744	MEDIUM	seq+struct+dom	0
Q9VY84	cellular_component	GO:0110165	0.8305	HIGH	dom	0
Q9VY84	cellular_component	GO:0005622	0.7881	HIGH	dom	0
Q9VY84	cellular_component	GO:0043226	0.7373	HIGH	dom	0
Q9VY84	cellular_component	GO:0043229	0.7246	HIGH	dom	0
Q9VY84	cellular_component	GO:0043227	0.6949	MEDIUM	dom	0
Q9VY92	cellular_component	GO:0005737	1.0000	HIGH	dom	0
Q9VY92	cellular_component	GO:0043231	0.8182	HIGH	dom	0
Q9VY92	cellular_component	GO:0005777	0.5455	MEDIUM	dom	0
Q9VY92	cellular_component	GO:0005739	0.4545	MEDIUM	dom	0
Q9VY92	cellular_component	GO:0016020	0.4545	MEDIUM	dom	0
Q9VYA7	cellular_component	GO:0110165	0.8799	HIGH	seq+struct+dom	0
Q9VYA7	cellular_component	GO:0005622	0.8318	HIGH	seq+struct+dom	0
Q9VYA7	cellular_component	GO:0005730	0.7663	HIGH	seq+struct+dom	0
Q9VYA7	cellular_component	GO:0005737	0.6262	MEDIUM	struct+dom	0
Q9VYA7	cellular_component	GO:0005886	0.5327	MEDIUM	seq+struct+dom	0
Q9VYD2	cellular_component	GO:0110165	0.9000	HIGH	dom	0
Q9VYD2	cellular_component	GO:0005737	0.8571	HIGH	dom	0
Q9VYD2	cellular_component	GO:0005783	0.7857	HIGH	dom	0
Q9VYD2	cellular_component	GO:0016020	0.6500	MEDIUM	dom	0
Q9VYD2	cellular_component	GO:0005789	0.6000	MEDIUM	dom	0
Q9VYD6	cellular_component	GO:0016020	1.0000	HIGH	dom	0
Q9VYD6	cellular_component	GO:0005737	0.9375	HIGH	dom	0
Q9VYD6	cellular_component	GO:0043231	0.9375	HIGH	dom	0
Q9VYD6	cellular_component	GO:0005739	0.5625	MEDIUM	dom	0
Q9VYD6	cellular_component	GO:0031090	0.5625	MEDIUM	dom	0
Q9VYH6	cellular_component	GO:0016020	0.8333	HIGH	dom	0
Q9VYH6	cellular_component	GO:0033176	0.6667	MEDIUM	dom	0
Q9VYH6	cellular_component	GO:0005773	0.5000	MEDIUM	dom	0
Q9VYH6	cellular_component	GO:0005829	0.3333	LOW	dom	0
Q9VYH6	cellular_component	GO:0005886	0.3333	LOW	dom	0
Q9VYI5	cellular_component	GO:0005622	0.8279	HIGH	dom	0
Q9VYI5	cellular_component	GO:0005737	0.8000	HIGH	dom	0
Q9VYI5	cellular_component	GO:0043229	0.5410	MEDIUM	dom	0
Q9VYI5	cellular_component	GO:0043231	0.5287	MEDIUM	dom	0
Q9VYI5	cellular_component	GO:0005829	0.4000	LOW	dom	0
Q9VYN3	cellular_component	GO:0110165	0.8375	HIGH	seq+struct+dom	0
Q9VYN3	cellular_component	GO:0005622	0.8271	HIGH	seq+struct+dom	0
Q9VYN3	cellular_component	GO:0005737	0.7784	HIGH	seq+struct+dom	0
Q9VYN3	cellular_component	GO:0043227	0.7695	HIGH	seq+struct+dom	0
Q9VYN3	cellular_component	GO:0043229	0.7695	HIGH	seq+struct+dom	0
Q9VYP6	cellular_component	GO:0110165	0.8519	HIGH	dom	0
Q9VYP6	cellular_component	GO:0005622	0.7778	HIGH	dom	0
Q9VYP6	cellular_component	GO:0005737	0.7531	HIGH	dom	0
Q9VYP6	cellular_component	GO:0043226	0.7160	HIGH	dom	0
Q9VYP6	cellular_component	GO:0043227	0.7037	HIGH	dom	0
Q9VYQ7	cellular_component	GO:0110165	0.7857	HIGH	dom	0
Q9VYQ7	cellular_component	GO:0005622	0.7143	HIGH	dom	0
Q9VYQ7	cellular_component	GO:0005737	0.6786	MEDIUM	dom	0
Q9VYQ7	cellular_component	GO:0043231	0.6786	MEDIUM	dom	0
Q9VYQ7	cellular_component	GO:0012505	0.5714	MEDIUM	dom	0
Q9VYR0	cellular_component	GO:0005622	0.9656	HIGH	seq+struct+dom	0
Q9VYR0	cellular_component	GO:0043229	0.9435	HIGH	seq+struct+dom	0
Q9VYR0	cellular_component	GO:0005737	0.9188	HIGH	seq+struct+dom	0
Q9VYR0	cellular_component	GO:0005634	0.9106	HIGH	seq+struct+dom	0
Q9VYR0	cellular_component	GO:0043232	0.8000	HIGH	seq+struct+dom	0
Q9VYU5	cellular_component	GO:0110165	0.7792	HIGH	dom	0
Q9VYU5	cellular_component	GO:0005576	0.5195	MEDIUM	dom	0
Q9VYU5	cellular_component	GO:0005622	0.4805	MEDIUM	dom	0
Q9VYU5	cellular_component	GO:0005737	0.4675	MEDIUM	dom	0
Q9VYU5	cellular_component	GO:0043226	0.3636	LOW	dom	0
Q9VZ34	cellular_component	GO:0110165	0.7273	HIGH	dom	0
Q9VZ34	cellular_component	GO:0005739	0.6667	MEDIUM	dom	0
Q9VZ34	cellular_component	GO:0012505	0.5909	MEDIUM	dom	0
Q9VZ34	cellular_component	GO:0016020	0.5909	MEDIUM	dom	0
Q9VZ34	cellular_component	GO:0005783	0.4091	LOW	dom	0
Q9VZ55	cellular_component	GO:0110165	0.9132	HIGH	seq+struct+dom	0
Q9VZ55	cellular_component	GO:0005622	0.8988	HIGH	seq+struct+dom	0
Q9VZ55	cellular_component	GO:0043229	0.8554	HIGH	seq+struct+dom	0
Q9VZ55	cellular_component	GO:0043231	0.8409	HIGH	seq+struct+dom	0
Q9VZ55	cellular_component	GO:0005737	0.8306	HIGH	seq+struct+dom	0
Q9VZ61	cellular_component	GO:0005737	1.0000	HIGH	dom	0
Q9VZ61	cellular_component	GO:0015630	1.0000	HIGH	dom	0
Q9VZ61	cellular_component	GO:0005819	0.7778	HIGH	dom	0
Q9VZ61	cellular_component	GO:0005874	0.7778	HIGH	dom	0
Q9VZ61	cellular_component	GO:0009524	0.7778	HIGH	dom	0
Q9VZ84	cellular_component	GO:0110165	0.8000	HIGH	dom	0
Q9VZ84	cellular_component	GO:0016020	0.5238	MEDIUM	dom	0
Q9VZ84	cellular_component	GO:0005886	0.4952	MEDIUM	dom	0
Q9VZ84	cellular_component	GO:0005576	0.3784	LOW	dom	0
Q9VZ84	cellular_component	GO:0005622	0.3778	LOW	dom	0
Q9VZ97	cellular_component	GO:0005622	0.8571	HIGH	dom	0
Q9VZ97	cellular_component	GO:0043229	0.7143	HIGH	dom	0
Q9VZ97	cellular_component	GO:0043232	0.6429	MEDIUM	dom	0
Q9VZ97	cellular_component	GO:0015630	0.5714	MEDIUM	dom	0
Q9VZ97	cellular_component	GO:0005737	0.4286	LOW	dom	0
Q9VZA4	cellular_component	GO:0005886	1.0000	HIGH	dom	0
Q9VZA4	cellular_component	GO:0005737	0.8333	HIGH	dom	0
